id,solver,result,len_proof,time,benchmark_id,polymul
cde0bd3b-c977-48f7-8fd6-3fcb819aa8e1,vampireZ3polymulOpt,unsolved,-1,300,freire1_denorm_inv1_1xlen1.smt2,-1
5e6bf71a-cf65-48bc-8dcd-f7500d692689,vampireZ3polymulOpt,solved,32,0.25,freire1_denorm_inv1_1xlen2.smt2,0
37d551af-485b-4a59-a3a2-327172e99aa0,vampireZ3polymulOpt,solved,31,0.261,freire1_denorm_inv1_1xlen3.smt2,0
a9cd4f8c-2a21-4b15-b119-24b1fedc6d47,vampireZ3polymulOpt,solved,36,0.277,freire1_denorm_inv1_1xlen4.smt2,0
40489f20-398e-4ca1-96d2-b7cf9d63958f,vampireZ3polymulOpt,unsolved,-1,300,freire1_denorm_inv1_2xlen1.smt2,-1
b3d88e94-adda-4c1a-80e5-86cc42938da4,vampireZ3polymulOpt,solved,30,0.252,freire1_denorm_inv1_2xlen2.smt2,0
7b3efb0c-fb00-4705-874d-b635fb9e1602,vampireZ3polymulOpt,solved,33,0.346,freire1_denorm_inv1_2xlen3.smt2,0
07b77ecb-dbb9-458d-ab11-bbcd176a2fbd,vampireZ3polymulOpt,unsolved,-1,300,freire1_denorm_inv1_3xlen1.smt2,-1
a701e593-9a0e-46cf-a588-4229fcdfd664,vampireZ3polymulOpt,solved,34,0.271,freire1_denorm_inv1_3xlen2.smt2,0
13836ce5-95a2-4723-b213-b9cac3343afe,vampireZ3polymulOpt,unsolved,-1,300,freire1_denorm_inv1_4xlen1.smt2,-1
fba74898-701d-45b8-8597-1b2eceb35d4f,z3,solved,123,0.02,freire1_denorm_inv1_1xlen1.smt2,-1
ede396ad-2b60-405b-99ff-5e56fc5e4535,z3,solved,126,0.02,freire1_denorm_inv1_1xlen2.smt2,-1
d4317997-5078-4fbf-bfb3-5ad806b21b5c,z3,solved,149,0.02,freire1_denorm_inv1_1xlen3.smt2,-1
5bc691e4-4f96-4d4a-88ec-923cd75c8b76,z3,solved,140,0.02,freire1_denorm_inv1_1xlen4.smt2,-1
f9b7834a-b348-4626-a6fa-128252022f5f,z3,solved,137,0.02,freire1_denorm_inv1_2xlen1.smt2,-1
c8dac14c-9302-43a8-a3d6-1a258c4d08fc,z3,solved,147,0.02,freire1_denorm_inv1_2xlen2.smt2,-1
a7ca58ba-c10d-4fdb-9715-9dbcfe9a3a83,z3,solved,166,0.02,freire1_denorm_inv1_2xlen3.smt2,-1
6b452b19-14c4-4ec4-a517-623c93824a4c,z3,solved,134,0.02,freire1_denorm_inv1_3xlen1.smt2,-1
c6d96c09-d6f0-4bf5-bd48-c389ced47202,z3,solved,178,0.02,freire1_denorm_inv1_3xlen2.smt2,-1
59b7c81b-365a-456c-aa1c-6203d0f5ae06,z3,solved,137,0.02,freire1_denorm_inv1_4xlen1.smt2,-1
9163235f-0a01-4c62-bb0d-5f4e3fef4706,vampireZ3,solved,27,0.075,freire2_denorm_inv1_1xlen1.smt2,0
e7990570-709b-433c-af4e-9056abdfd1b5,vampireZ3,solved,41,0.121,freire2_denorm_inv1_1xlen2.smt2,0
c6f5782c-a790-4bd8-a456-e4c095f67a3a,vampireZ3,solved,49,0.073,freire2_denorm_inv1_1xlen3.smt2,0
eb5f07bb-8181-4712-96b1-b7d1ff8f5777,vampireZ3,solved,51,0.076,freire2_denorm_inv1_1xlen4.smt2,0
1adb8a04-e68c-4bf4-ad48-cfadd025f268,vampireZ3,solved,48,0.086,freire2_denorm_inv1_2xlen1.smt2,0
133e04f5-9544-45b6-9ba9-d33880f9dc7a,vampireZ3,solved,28,0.037,freire2_denorm_inv1_2xlen2.smt2,0
891ef39e-3bb1-4696-a674-4b81cbc7887f,vampireZ3,solved,104,0.072,freire2_denorm_inv1_2xlen3.smt2,0
7889df21-de10-4007-8ca9-c06618cbefb3,vampireZ3,solved,90,0.125,freire2_denorm_inv1_3xlen1.smt2,0
55e60000-8022-47b3-948f-400334e5cae8,vampireZ3,solved,87,0.074,freire2_denorm_inv1_3xlen2.smt2,0
7ffe2332-89b9-408f-b057-8442d2f4ac66,vampireZ3,solved,54,0.08,freire2_denorm_inv1_4xlen1.smt2,0
1f3b089f-365c-44b6-8d49-65441b777757,vampireZ3,solved,56,0.066,freire2_denorm_inv2_1xlen1.smt2,0
9282ee17-f182-4567-b263-445ffd1867c5,vampireZ3,solved,54,0.83,freire2_denorm_inv2_1xlen2.smt2,0
af390d62-a22d-4000-b275-0bb0c4b414ea,vampireZ3,solved,97,0.078,freire2_denorm_inv2_1xlen3.smt2,0
af236a17-edff-4ff2-b9ab-ed2a93060888,vampireZ3,solved,103,0.138,freire2_denorm_inv2_1xlen4.smt2,0
709f504e-3be1-48ef-be88-9007c7cf9842,vampireZ3,solved,94,0.076,freire2_denorm_inv2_2xlen1.smt2,0
8f1afba5-de7f-4d23-9450-fd36b51c750d,vampireZ3,solved,97,0.103,freire2_denorm_inv2_2xlen2.smt2,0
cc2dbc10-e4ca-41ad-9c1c-c2be1d5c1ca6,vampireZ3,solved,93,0.072,freire2_denorm_inv2_2xlen3.smt2,0
38ffcd3d-d048-4fb7-b980-ce1f5bb97d52,vampireZ3,solved,95,0.076,freire2_denorm_inv2_3xlen1.smt2,0
01e1c6a2-71ef-4032-8b9d-b8e642cf942e,vampireZ3,solved,104,0.075,freire2_denorm_inv2_3xlen2.smt2,0
968674ea-fb11-4459-be6c-9e880c35ae5e,vampireZ3,solved,98,0.115,freire2_denorm_inv2_4xlen1.smt2,0
07257c04-a9bc-4fd9-82af-c2331025c408,vampireZ3,solved,28,2.047,freire2_denorm_inv3_1xlen1.smt2,0
b35fb181-0960-474e-922e-d2e20a12b2c4,vampireZ3,solved,28,2.041,freire2_denorm_inv3_1xlen2.smt2,0
d232c999-ec05-41b6-b7e4-91ed4aebe447,vampireZ3,solved,28,2.049,freire2_denorm_inv3_1xlen3.smt2,0
e1309807-36a9-4f78-9082-72e776b483c0,vampireZ3,solved,28,2.043,freire2_denorm_inv3_1xlen4.smt2,0
95731d23-eb0a-4557-b4bf-906dd03bce6d,vampireZ3,solved,28,2.048,freire2_denorm_inv3_2xlen1.smt2,0
69100e6a-a861-4272-a040-9b694b9f3466,vampireZ3,solved,28,2.051,freire2_denorm_inv3_2xlen2.smt2,0
7b9ccc87-e2c1-4e1f-a093-ca2fd1844b76,vampireZ3,solved,28,2.052,freire2_denorm_inv3_2xlen3.smt2,0
a98d8f04-d5a8-462e-91e6-a6435fca6908,vampireZ3,solved,28,2.057,freire2_denorm_inv3_3xlen1.smt2,0
1010c4f0-756f-4258-8ddb-76e28b1eda16,vampireZ3,solved,28,2.054,freire2_denorm_inv3_3xlen2.smt2,0
b2b47304-10fd-45aa-b9b4-1ac5238db4ff,vampireZ3,solved,28,2.057,freire2_denorm_inv3_4xlen1.smt2,0
b9a309b1-f1f6-4850-919b-454901f2bd70,vampireZ3,solved,28,2.037,freire2_denorm_inv4_1xlen1.smt2,0
ae30b2ab-4e5d-436e-a67e-577e04268210,vampireZ3,solved,28,2.051,freire2_denorm_inv4_1xlen2.smt2,0
d57bf0b2-de8b-4daa-bdcc-f4f1235c8d0e,vampireZ3,solved,28,2.06,freire2_denorm_inv4_1xlen3.smt2,0
158fc69a-0e5c-4975-9c85-20de3b4f0abb,vampireZ3,solved,28,2.045,freire2_denorm_inv4_1xlen4.smt2,0
aeac96c4-e0cb-457f-bd42-4e84edefa849,vampireZ3,solved,28,2.047,freire2_denorm_inv4_2xlen1.smt2,0
5c7864a2-dd35-41a8-b6a9-ee55f28f4367,vampireZ3,solved,28,2.056,freire2_denorm_inv4_2xlen2.smt2,0
9e1864e8-3f03-4ff7-b7c2-e54afa360867,vampireZ3,solved,28,2.049,freire2_denorm_inv4_2xlen3.smt2,0
cde11797-628e-4aad-a7b4-930d35c5dfab,vampireZ3,solved,28,2.06,freire2_denorm_inv4_3xlen1.smt2,0
42e213d2-a080-4428-9e4e-569de79e59d3,vampireZ3,solved,28,2.079,freire2_denorm_inv4_3xlen2.smt2,0
563f1d71-d297-468d-a5e4-82b1b09537ec,vampireZ3,solved,28,2.767,freire2_denorm_inv4_4xlen1.smt2,0
8e4685b1-293f-49ff-b0d0-6e798a202a93,vampireZ3,solved,28,2.045,freire2_denorm_inv5_1xlen1.smt2,0
04fefe89-05ec-4c62-bad8-e2622b729b7d,vampireZ3,solved,27,2.046,freire2_denorm_inv5_1xlen2.smt2,0
0f6b2852-a5b4-400b-958a-167660668b92,vampireZ3,solved,28,2.061,freire2_denorm_inv5_1xlen3.smt2,0
05fd12c1-ec54-474d-9eed-f07170d98ef5,vampireZ3,solved,28,2.05,freire2_denorm_inv5_1xlen4.smt2,0
15a81fb3-4563-4e37-9dea-a53e527d3f60,vampireZ3,solved,28,2.057,freire2_denorm_inv5_2xlen1.smt2,0
24875505-6a89-4c85-b74f-d53a6a8ba099,vampireZ3,solved,28,2.051,freire2_denorm_inv5_2xlen2.smt2,0
a1a89825-2bc3-4497-939c-a87a22f960c1,vampireZ3,solved,27,2.055,freire2_denorm_inv5_2xlen3.smt2,0
7b8e069b-068e-4cf3-9d5b-6ccb93b4101f,vampireZ3,solved,28,2.047,freire2_denorm_inv5_3xlen1.smt2,0
870ae8c0-140e-4134-b3f1-83e3b6c43f0d,vampireZ3,solved,28,2.053,freire2_denorm_inv5_3xlen2.smt2,0
b481e1e0-90d3-43bf-b5cd-4a7e7459135a,vampireZ3,solved,28,2.072,freire2_denorm_inv5_4xlen1.smt2,0
f02a1426-0fe2-46d5-b4e2-d42f1d904f5f,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_1xlen1.smt2,-1
49de2ac6-cb7a-4cf4-9126-f6d8b66e7c1d,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_1xlen2.smt2,-1
7562def2-7405-4a70-895d-4350a19f8baf,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_1xlen3.smt2,-1
5fcd5676-d406-4a46-b682-2ba06f73e153,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_1xlen4.smt2,-1
9b7bf5de-91e6-4789-90fa-58c95946ea52,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_2xlen1.smt2,-1
9885b5b5-899d-421b-97d9-05971b610694,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_2xlen2.smt2,-1
0f39889a-99c7-4f50-b0ee-b641ef027476,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_2xlen3.smt2,-1
1cb64dad-f2e9-4bbb-a2d0-fc5509330ab2,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_3xlen1.smt2,-1
29e94715-1431-4fdc-adfa-90cf87093086,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_3xlen2.smt2,-1
cefc43c1-b21d-4cfc-b02f-b1752782ce1a,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv1_4xlen1.smt2,-1
e63646df-a58d-4820-ae47-bf60b43dcc22,vampireZ3polymul,solved,44,2.043,freire2_denorm_inv2_1xlen1.smt2,1
ab2130dd-9791-423d-b5cc-8cb85f9dc0c9,vampireZ3polymul,solved,44,2.045,freire2_denorm_inv2_1xlen2.smt2,1
f9847e4f-c692-4cc6-a978-800258e24f79,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv2_1xlen3.smt2,-1
ca8e5894-098f-41ae-afb1-e555fe06b3e8,vampireZ3polymul,solved,44,2.057,freire2_denorm_inv2_1xlen4.smt2,1
50459473-fbca-42c2-8c11-cc249c4783c3,vampireZ3polymul,solved,44,2.047,freire2_denorm_inv2_2xlen1.smt2,1
10784e9f-b486-4754-bc36-4c1e35357356,vampireZ3polymul,solved,45,2.115,freire2_denorm_inv2_2xlen2.smt2,1
4331fb4a-3d68-4b93-8d02-72d3d18a2fa0,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv2_2xlen3.smt2,-1
9d889a53-940a-4e1b-a6d1-355cca7d7d4a,vampireZ3polymul,solved,44,2.048,freire2_denorm_inv2_3xlen1.smt2,1
63a0a41c-bfa1-4bf3-a9c0-3498f9be0d07,vampireZ3polymul,solved,45,2.412,freire2_denorm_inv2_3xlen2.smt2,1
ab9ea121-3245-4bb5-acf9-a85b4d7776bf,vampireZ3polymul,solved,42,2.05,freire2_denorm_inv2_4xlen1.smt2,1
7c680005-eea1-4e9f-92eb-adc739e935f4,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_1xlen1.smt2,-1
5b92fd2c-76d6-4b63-aecb-e7c1964fe329,vampireZ3polymul,solved,9,0.022,freire2_denorm_inv3_1xlen2.smt2,1
113055e6-28d1-45bd-bb4a-74aeef14143c,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_1xlen3.smt2,-1
d6a1144f-0205-471e-9cd9-ad5486ea8716,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_1xlen4.smt2,-1
eacdb377-fdde-47b8-999a-947114a7b083,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_2xlen1.smt2,-1
b3232e6d-df24-4156-ab4c-a9badb7b1a3b,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_2xlen2.smt2,-1
90588bb3-0d4a-4c52-8375-8cca9e6386b3,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_2xlen3.smt2,-1
609068d4-b04d-423f-acb6-b4ba16ca4078,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_3xlen1.smt2,-1
09832c85-7877-44c6-83ea-5e7fdd61f52f,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_3xlen2.smt2,-1
61df5ff5-26ec-4caf-8e60-f375fe72e8c9,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv3_4xlen1.smt2,-1
98348073-b1bf-4743-9e74-10f99e65df0c,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_1xlen1.smt2,-1
b8a66fbd-158b-49af-829b-f616c17aa9b3,vampireZ3polymul,solved,9,0.023,freire2_denorm_inv4_1xlen2.smt2,1
cf735eff-6d18-4d9c-889b-25ee52924ba3,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_1xlen3.smt2,-1
4ea1f706-5f71-4243-b693-ed49edb95e06,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_1xlen4.smt2,-1
c460babb-8216-4bbd-a88c-765b02349b76,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_2xlen1.smt2,-1
f0adcb2c-cce3-4e64-b5fe-fe06449b211b,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_2xlen2.smt2,-1
135007f3-1077-4add-97c1-88fe3751f4b7,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_2xlen3.smt2,-1
bca55357-cb0e-4034-9f8d-bd45f1beb0db,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_3xlen1.smt2,-1
0104676a-cfbb-4ae0-af8e-605ed3c97e39,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_3xlen2.smt2,-1
9d26f40c-66d9-4350-9784-66f611389be7,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv4_4xlen1.smt2,-1
9d89e78a-18eb-4713-8603-c7222d9f401e,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_1xlen1.smt2,-1
3c229e15-ccdf-4dd8-bfb7-23b73f1329cd,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_1xlen2.smt2,-1
458cf8c0-ccd4-4634-a4c0-d2bb516f9c72,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_1xlen3.smt2,-1
2bab6ccd-3129-486d-8eaf-54a3814d8649,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_1xlen4.smt2,-1
6795288d-a307-496f-be68-768bf58cea7a,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_2xlen1.smt2,-1
e471db25-6546-49c4-9904-f49864dd8cf9,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_2xlen2.smt2,-1
d04a9d24-de56-4189-9661-15bdf6b49427,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_2xlen3.smt2,-1
f7f4d387-d502-4286-bd2b-0f0c8f0c725b,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_3xlen1.smt2,-1
7669f0e9-f297-41d3-ab05-82fe08636ef2,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_3xlen2.smt2,-1
7ae19985-b35c-46df-8821-7efaf872ba8e,vampireZ3polymul,unsolved,-1,300,freire2_denorm_inv5_4xlen1.smt2,-1
3170d81c-f25b-454e-bd7e-bb14c33cdd8e,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv1_1xlen1.smt2,-1
a3e4d532-2fac-4356-a96d-5ee3e88f70cf,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv1_1xlen2.smt2,-1
9b8954c3-a9d3-4932-8fce-3f1cc58b625f,vampireZ3polymulOpt,solved,49,0.326,freire2_denorm_inv1_1xlen3.smt2,0
724524cb-7edf-41d7-8f20-4404638bfefe,vampireZ3polymulOpt,solved,51,0.33,freire2_denorm_inv1_1xlen4.smt2,0
ea0356c3-1b6e-46a7-a5f9-c5ef8f066cb0,vampireZ3polymulOpt,solved,48,0.338,freire2_denorm_inv1_2xlen1.smt2,0
a0f2932e-e06f-4b5e-a180-b8a26ef3fdbc,vampireZ3polymulOpt,solved,28,0.078,freire2_denorm_inv1_2xlen2.smt2,0
3aaf97c9-0065-42e6-8d7c-907312024022,vampireZ3polymulOpt,solved,104,0.536,freire2_denorm_inv1_2xlen3.smt2,0
73e7b92c-869d-42fa-a3de-013311643537,vampireZ3polymulOpt,solved,90,0.541,freire2_denorm_inv1_3xlen1.smt2,0
ea6e04aa-e705-46a4-9f2c-03d0f39e5796,vampireZ3polymulOpt,solved,87,0.5,freire2_denorm_inv1_3xlen2.smt2,0
ec0b5842-a01e-477e-93a4-10ac03c07224,vampireZ3polymulOpt,solved,54,0.36,freire2_denorm_inv1_4xlen1.smt2,0
e7d7b79e-a7b1-48c0-83ec-dd3010581121,vampireZ3polymulOpt,solved,56,0.358,freire2_denorm_inv2_1xlen1.smt2,0
e63e87e2-2385-42c6-9ec6-244e38bc10e3,vampireZ3polymulOpt,solved,55,0.334,freire2_denorm_inv2_1xlen2.smt2,0
4a8ceb02-cac0-4d7f-81ac-a07ac5f8d047,vampireZ3polymulOpt,solved,97,0.518,freire2_denorm_inv2_1xlen3.smt2,0
2aa9f65f-a696-4431-9e8c-dca1ca036ebe,vampireZ3polymulOpt,solved,103,0.77,freire2_denorm_inv2_1xlen4.smt2,0
0d6e697b-807b-41b6-b83b-9311910fef08,vampireZ3polymulOpt,solved,94,0.502,freire2_denorm_inv2_2xlen1.smt2,0
088bcffc-954f-4806-82bf-efcbcb947b04,vampireZ3polymulOpt,solved,97,0.527,freire2_denorm_inv2_2xlen2.smt2,0
177fec6b-5e9b-4990-9449-7d65219c5f13,vampireZ3polymulOpt,solved,93,0.509,freire2_denorm_inv2_2xlen3.smt2,0
bd741202-f12f-41c3-941f-3f1948d9afe9,vampireZ3polymulOpt,solved,95,0.515,freire2_denorm_inv2_3xlen1.smt2,0
e8e14aa7-3edf-4d99-a587-39aa0de5d1e1,vampireZ3polymulOpt,solved,104,0.557,freire2_denorm_inv2_3xlen2.smt2,0
430c63eb-ad19-423a-a2fd-7a4504bb8df6,vampireZ3polymulOpt,solved,98,0.593,freire2_denorm_inv2_4xlen1.smt2,0
f6dfb7c6-f59c-4ff8-8fee-35f43d296aa1,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_1xlen1.smt2,-1
487f6a34-1e8d-40af-a104-e1c0578d91d6,vampireZ3polymulOpt,solved,9,0.066,freire2_denorm_inv3_1xlen2.smt2,1
8b73a304-b826-4cc8-8317-2086db3a9cdb,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_1xlen3.smt2,-1
091ef156-351e-4e88-9550-1960bc438477,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_1xlen4.smt2,-1
7cd8b8fa-befa-4f01-b2b6-f4bc354124fd,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_2xlen1.smt2,-1
38f01406-a9f8-473c-9d96-52c793e14c4b,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_2xlen2.smt2,-1
1c2d97c0-4441-4f8d-8396-c9b684d723ee,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_2xlen3.smt2,-1
2e14fe87-b45e-40e0-a207-b4fe0580d3f5,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_3xlen1.smt2,-1
b81d177f-ee72-43e5-9bfc-e972b9d2d846,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_3xlen2.smt2,-1
58401abf-2c3c-4e8d-b660-36e3bffef3b9,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv3_4xlen1.smt2,-1
90ab4298-0fa7-4fce-bd4d-d82bcdc3e36e,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_1xlen1.smt2,-1
5aec44c8-d525-4231-8ee4-eeddd964cf8f,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_1xlen2.smt2,-1
0c459cd0-bc46-46de-92fc-ca03df1cd8e9,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_1xlen3.smt2,-1
861c00f3-751a-453e-94eb-d9a1245db0f9,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_1xlen4.smt2,-1
f368168e-2fbb-42db-8bcf-2cfe160c5cca,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_2xlen1.smt2,-1
587d5657-3052-4ed4-a2e9-a6b2237852da,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_2xlen2.smt2,-1
e85f9781-802b-4053-92ea-187bc70eafdf,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_2xlen3.smt2,-1
e4b3a0e6-2c5e-4f50-ac22-fd6390b39a95,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_3xlen1.smt2,-1
e54aa60a-3e98-41dd-9fb6-d72aa59a02fe,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_3xlen2.smt2,-1
c1851971-a87a-48e8-ba5e-158f1aac1363,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv4_4xlen1.smt2,-1
66e035b5-a961-4bd0-8c27-3937e7942374,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_1xlen1.smt2,-1
0bc7f8c5-063c-4fc2-9995-9b17ed066d49,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_1xlen2.smt2,-1
48e34ab7-a11a-4a07-a8b6-40ae06f11cff,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_1xlen3.smt2,-1
5a5284dc-64e0-4948-88bd-2ca6984730d2,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_1xlen4.smt2,-1
f4c26a7e-29d6-4a43-9eaa-6d531af8e5ec,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_2xlen1.smt2,-1
d50aba76-073b-494b-9b22-1b4d14733ab1,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_2xlen2.smt2,-1
99175d3a-7f72-4449-9aed-2d832919f019,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_2xlen3.smt2,-1
021121d6-de98-4685-b353-641b3f5dd328,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_3xlen1.smt2,-1
889c59ff-1841-4797-b400-10e69d818036,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_3xlen2.smt2,-1
300f6542-5322-453e-8556-2d0757cdef8d,vampireZ3polymulOpt,unsolved,-1,300,freire2_denorm_inv5_4xlen1.smt2,-1
e0d26a86-223d-419d-a19e-147c3d98d55b,z3,solved,436,0.04,freire2_denorm_inv1_1xlen1.smt2,-1
68ad3350-e117-42fa-b54e-b387bd08e51e,z3,solved,486,0.04,freire2_denorm_inv1_1xlen2.smt2,-1
63853207-8de6-4738-b91b-b69f5ad8607b,z3,solved,503,0.02,freire2_denorm_inv1_1xlen3.smt2,-1
532c498d-f7e2-45bc-9347-4d7787ae6e0e,z3,solved,506,0.02,freire2_denorm_inv1_1xlen4.smt2,-1
d7981963-a73c-41a3-a42c-21545435c968,z3,solved,451,0.02,freire2_denorm_inv1_2xlen1.smt2,-1
2a334506-bc0d-4874-bf31-cf8417a14ba7,z3,solved,467,0.02,freire2_denorm_inv1_2xlen2.smt2,-1
4b3a51f7-3257-41cb-a040-865107506cbc,z3,solved,564,0.02,freire2_denorm_inv1_2xlen3.smt2,-1
f1514174-8fa3-4b47-a4b9-f237d3c372dc,z3,solved,461,0.02,freire2_denorm_inv1_3xlen1.smt2,-1
6a937afb-c056-44f0-a882-a622d79b0e3a,z3,solved,549,0.02,freire2_denorm_inv1_3xlen2.smt2,-1
52807041-3ce8-49f5-9aaa-ae57c566ce91,z3,solved,463,0.02,freire2_denorm_inv1_4xlen1.smt2,-1
42690201-08c7-4457-99f5-2e1de32ee159,z3,solved,508,0.02,freire2_denorm_inv2_1xlen1.smt2,-1
6e3dba09-c21b-497a-959c-bf789230e6b9,z3,solved,516,0.02,freire2_denorm_inv2_1xlen2.smt2,-1
553cc826-3aac-4db2-ad3e-fe21056ccbd7,z3,solved,529,0.02,freire2_denorm_inv2_1xlen3.smt2,-1
9fa0dfce-d763-4227-9ecb-b3ce348be6fa,z3,solved,558,0.02,freire2_denorm_inv2_1xlen4.smt2,-1
51b11abe-b883-4e7a-ba35-0ce744010cd0,z3,solved,528,0.02,freire2_denorm_inv2_2xlen1.smt2,-1
ad5b27e0-9fe2-40fa-abaf-32b9cbcf3c5c,z3,solved,622,0.02,freire2_denorm_inv2_2xlen2.smt2,-1
ccb12e9e-52ba-472d-9ec3-58df76d7437f,z3,solved,620,0.02,freire2_denorm_inv2_2xlen3.smt2,-1
92420a47-ec6e-49d9-ba76-685f2777f572,z3,solved,530,0.02,freire2_denorm_inv2_3xlen1.smt2,-1
3a15112d-64f5-4502-b219-fa0e68a1aac3,z3,solved,579,0.03,freire2_denorm_inv2_3xlen2.smt2,-1
95f9b32c-cc1b-4b0c-83a3-0a615a818b88,z3,solved,528,0.02,freire2_denorm_inv2_4xlen1.smt2,-1
e98e1401-0052-4b25-90a2-ba6a370e558d,z3,solved,588,0.04,freire2_denorm_inv3_1xlen1.smt2,-1
a959de1b-da58-4200-ae5c-7407c2abe9de,z3,solved,600,0.12,freire2_denorm_inv3_1xlen2.smt2,-1
dedec43e-ab04-47fd-a166-a82d1399679b,z3,solved,679,15.07,freire2_denorm_inv3_1xlen3.smt2,-1
c65b6c91-6af3-4c59-87cf-dd4f94b1a8d3,z3,unsolved,0,300,freire2_denorm_inv3_1xlen4.smt2,-1
5d1225ba-7349-4f1a-b4f0-9c3125b35a46,z3,unsolved,0,300,freire2_denorm_inv3_2xlen1.smt2,-1
0535696c-1ddd-4a82-b719-ed871f9eec44,z3,unsolved,0,300,freire2_denorm_inv3_2xlen2.smt2,-1
12cc0994-115f-4692-8ade-b4fa4050ca11,z3,unsolved,0,300,freire2_denorm_inv3_2xlen3.smt2,-1
0b7ea23a-0bbb-4349-960a-bd84917dc8e6,z3,solved,606,0.05,freire2_denorm_inv3_3xlen1.smt2,-1
58a11683-ed39-4e05-9fe4-597ea56c0e0c,z3,solved,685,71.69,freire2_denorm_inv3_3xlen2.smt2,-1
